country,year,age_group,pop_male,pop_female,pop_total
Ukraine,2022,85+,186.913,629.097,816.007
Ukraine,2023,18-24,1222.766,1163.429,2386.196
Ukraine,2023,25-34,2417.387,2318.69,4736.076
Ukraine,2023,35-44,3171.185,3127.34,6298.521
Ukraine,2023,45-54,2495.124,2785.49,5280.615
Ukraine,2023,55-64,2465.305,2954.234,5419.54
Ukraine,2023,65-74,1598.988,2609.148,4208.132
Ukraine,2023,75-84,568.111,1360.671,1928.781
Ukraine,2023,85+,200.679,664.69,865.37
Ukraine,2024,18-24,1285.583,1230.333,2515.915
Ukraine,2024,25-34,2338.817,2264.115,4602.935
Ukraine,2024,35-44,3217.247,3162.062,6379.308
Ukraine,2024,45-54,2512.932,2793.63,5306.565
Ukraine,2024,55-64,2424.542,2904.621,5329.164
Ukraine,2024,65-74,1657.303,2668.024,4325.328
Ukraine,2024,75-84,575.908,1340.973,1916.883
Ukraine,2024,85+,217.459,719.556,937.013
Ukraine,2025,18-24,1434.151,1388.48,2822.634
Ukraine,2025,25-34,2425.449,2370.639,4796.088
Ukraine,2025,35-44,3302.494,3248.277,6550.773
Ukraine,2025,45-54,2535.508,2832.333,5367.845
Ukraine,2025,55-64,2448.925,2901.954,5350.879
Ukraine,2025,65-74,1718.609,2708.534,4427.144
Ukraine,2025,75-84,609.416,1371.868,1981.282
Ukraine,2025,85+,228.794,758.036,986.828
Ukraine,2026,18-24,1533.663,1489.172,3022.835
Ukraine,2026,25-34,2445.564,2406.404,4851.968
Ukraine,2026,35-44,3337.46,3283.649,6621.108
Ukraine,2026,45-54,2593.457,2876.159,5469.617
Ukraine,2026,55-64,2434.258,2885.27,5319.527
Ukraine,2026,65-74,1766.324,2743.109,4509.429
Ukraine,2026,75-84,641.246,1407.705,2048.952
Ukraine,2026,85+,232.466,774.2,1006.667
United Arab Emirates,2020,18-24,647.902,433.44,1081.34
United Arab Emirates,2020,25-34,1936.761,804.54,2741.299
United Arab Emirates,2020,35-44,1453.258,680.45,2133.708
United Arab Emirates,2020,45-54,742.038,319.853,1061.89
United Arab Emirates,2020,55-64,303.177,173.218,476.397
United Arab Emirates,2020,65-74,66.583,50.572,117.154
United Arab Emirates,2020,75-84,14.368,11.795,26.165
United Arab Emirates,2020,85+,2.244,2.23,4.471
United Arab Emirates,2021,18-24,671.774,449.813,1121.588
United Arab Emirates,2021,25-34,2001.701,838.872,2840.574
United Arab Emirates,2021,35-44,1502.408,711.075,2213.483
United Arab Emirates,2021,45-54,763.123,331.44,1094.563
United Arab Emirates,2021,55-64,313.539,181.747,495.287
United Arab Emirates,2021,65-74,71.266,54.277,125.542
United Arab Emirates,2021,75-84,14.879,14.438,29.316
United Arab Emirates,2021,85+,1.565,2.093,3.653
United Arab Emirates,2022,18-24,700.482,469.741,1170.22
United Arab Emirates,2022,25-34,2091.319,883.092,2974.411
United Arab Emirates,2022,35-44,1568.166,748.613,2316.782
United Arab Emirates,2022,45-54,796.175,347.795,1143.969
United Arab Emirates,2022,55-64,328.511,192.149,520.661
United Arab Emirates,2022,65-74,73.423,56.794,130.213
United Arab Emirates,2022,75-84,17.05,16.074,33.122
United Arab Emirates,2022,85+,2.047,2.569,4.609
United Arab Emirates,2023,18-24,687.99,470.072,1158.06
United Arab Emirates,2023,25-34,2130.742,914.468,3045.209
United Arab Emirates,2023,35-44,1663.974,796.413,2460.388
United Arab Emirates,2023,45-54,850.299,370.579,1220.878
United Arab Emirates,2023,55-64,357.277,206.313,563.591
United Arab Emirates,2023,65-74,77.495,59.369,136.863
United Arab Emirates,2023,75-84,19.398,17.868,37.265
United Arab Emirates,2023,85+,2.926,3.405,6.326
United Arab Emirates,2024,18-24,678.044,458.776,1136.822
United Arab Emirates,2024,25-34,2167.197,963.314,3130.509
United Arab Emirates,2024,35-44,1764.017,844.847,2608.865
United Arab Emirates,2024,45-54,902.007,389.66,1291.671
United Arab Emirates,2024,55-64,383.011,219.348,602.36
United Arab Emirates,2024,65-74,83.023,62.567,145.588
United Arab Emirates,2024,75-84,22.435,19.614,42.047
United Arab Emirates,2024,85+,3.314,3.902,7.213
United Arab Emirates,2025,18-24,705.818,450.076,1155.893
United Arab Emirates,2025,25-34,2226.284,1031.904,3258.186
United Arab Emirates,2025,35-44,1826.85,873.17,2700.026
United Arab Emirates,2025,45-54,921.264,396.087,1317.351
United Arab Emirates,2025,55-64,387.665,224.536,612.201
United Arab Emirates,2025,65-74,84.87,64.861,149.727
United Arab Emirates,2025,75-84,24.938,20.614,45.552
United Arab Emirates,2025,85+,3.722,4.362,8.08
United Arab Emirates,2026,18-24,727.058,438.182,1165.239
United Arab Emirates,2026,25-34,2262.511,1092.487,3354.999
United Arab Emirates,2026,35-44,1880.319,890.175,2770.494
United Arab Emirates,2026,45-54,927.131,399.989,1327.121
United Arab Emirates,2026,55-64,389.886,227.935,617.821
United Arab Emirates,2026,65-74,86.908,67.593,154.501
United Arab Emirates,2026,75-84,26.894,21.442,48.335
United Arab Emirates,2026,85+,4.173,4.798,8.966
United Kingdom,2020,18-24,2918.568,2748.361,5666.929
United Kingdom,2020,25-34,4516.798,4452.969,8969.768
United Kingdom,2020,35-44,4293.935,4367.431,8661.364
United Kingdom,2020,45-54,4385.554,4603.578,8989.131
United Kingdom,2020,55-64,3951.607,4238.194,8189.796
United Kingdom,2020,65-74,3233.688,3530.156,6763.844
United Kingdom,2020,75-84,1851.508,2253.452,4104.961
United Kingdom,2020,85+,620.507,1042.038,1662.543
United Kingdom,2021,18-24,2906.597,2737.977,5644.575
United Kingdom,2021,25-34,4541.519,4454.222,8995.74
United Kingdom,2021,35-44,4352.101,4427.262,8779.364
United Kingdom,2021,45-54,4370.279,4562.249,8932.528
United Kingdom,2021,55-64,3990.055,4291.666,8281.72
United Kingdom,2021,65-74,3249.424,3557.026,6806.449
United Kingdom,2021,75-84,1886.034,2292.94,4178.971
United Kingdom,2021,85+,633.933,1047.325,1681.26
United Kingdom,2022,18-24,2879.472,2717.867,5597.336
United Kingdom,2022,25-34,4593.888,4476.087,9069.975
United Kingdom,2022,35-44,4425.276,4503.902,8929.173
United Kingdom,2022,45-54,4342.034,4510.789,8852.825
United Kingdom,2022,55-64,4056.971,4373.457,8430.427
United Kingdom,2022,65-74,3238.837,3565.829,6804.667
United Kingdom,2022,75-84,1986.456,2394.538,4380.993
United Kingdom,2022,85+,655.779,1065.121,1720.899
United Kingdom,2023,18-24,2846.692,2690.366,5537.057
United Kingdom,2023,25-34,4642.963,4489.108,9132.069
United Kingdom,2023,35-44,4470.668,4560.764,9031.433
United Kingdom,2023,45-54,4319.216,4459.058,8778.272
United Kingdom,2023,55-64,4124.171,4463.1,8587.269
United Kingdom,2023,65-74,3235.768,3581.183,6816.951
United Kingdom,2023,75-84,2105.97,2519.856,4625.826
United Kingdom,2023,85+,681.833,1088.709,1770.543
United Kingdom,2024,18-24,2861.497,2711.942,5573.439
United Kingdom,2024,25-34,4674.86,4490.764,9165.623
United Kingdom,2024,35-44,4504.956,4598.711,9103.669
United Kingdom,2024,45-54,4294.663,4407.385,8702.047
United Kingdom,2024,55-64,4181.265,4538.597,8719.86
United Kingdom,2024,65-74,3258.375,3620.195,6878.568
United Kingdom,2024,75-84,2184.565,2605.507,4790.071
United Kingdom,2024,85+,704.919,1108.229,1813.146
United Kingdom,2025,18-24,2924.557,2780.52,5705.081
United Kingdom,2025,25-34,4671.375,4470.089,9141.461
United Kingdom,2025,35-44,4540.622,4619.629,9160.251
United Kingdom,2025,45-54,4288.493,4385.928,8674.419
United Kingdom,2025,55-64,4223.629,4590.439,8814.067
United Kingdom,2025,65-74,3289.795,3662.673,6952.469
United Kingdom,2025,75-84,2240.267,2670.402,4910.669
United Kingdom,2025,85+,719.688,1120.658,1840.348
United Kingdom,2026,18-24,3005.821,2863.216,5869.038
United Kingdom,2026,25-34,4643.197,4433.493,9076.687
United Kingdom,2026,35-44,4580.315,4635.504,9215.818
United Kingdom,2026,45-54,4301.233,4370.78,8672.014
United Kingdom,2026,55-64,4242.705,4634.703,8877.409
United Kingdom,2026,65-74,3343.485,3721.423,7064.908
United Kingdom,2026,75-84,2290.003,2732.73,5022.737
United Kingdom,2026,85+,726.918,1128.242,1855.156
United States,2020,18-24,16118.839,15036.74,31155.581
United States,2020,25-34,24762.167,23076.185,47838.352
United States,2020,35-44,23015.796,21719.279,44735.076
United States,2020,45-54,21346.45,20544.3,41890.75
United States,2020,55-64,21698.297,21868.866,43567.163
United States,2020,65-74,15516.454,16949.802,32466.253
United States,2020,75-84,7110.965,8899.549,16010.514
United States,2020,85+,2232.493,3844.621,6077.112
United States,2021,18-24,16098.044,15041.251,31139.296
United States,2021,25-34,24656.888,22991.717,47648.607
United States,2021,35-44,23311.387,21989.128,45300.513
United States,2021,45-54,21186.003,20374.914,41560.915
United States,2021,55-64,21640.717,21742.504,43383.218
United States,2021,65-74,15910.697,17422.678,33333.376
United States,2021,75-84,7392.245,9203.833,16596.077
United States,2021,85+,2255.669,3852.291,6107.961
United States,2022,18-24,16126.469,15091.651,31218.122
United States,2022,25-34,24550.043,22910.253,47460.294
United States,2022,35-44,23599.23,22251.241,45850.471
United States,2022,45-54,21163.555,20343.748,41507.299
United States,2022,55-64,21525.16,21580.661,43105.818
United States,2022,65-74,16245.172,17798.809,34043.982
United States,2022,75-84,7832.863,9698.941,17531.802
United States,2022,85+,2308.868,3901.615,6210.48
United States,2023,18-24,16167.038,15154.53,31321.568
United States,2023,25-34,24422.193,22810.671,47232.863
United States,2023,35-44,23900.416,22524.891,46425.307
United States,2023,45-54,21257.045,20427.026,41684.072
United States,2023,55-64,21403.264,21423.729,42826.994
United States,2023,65-74,16664.563,18225.727,34890.289
United States,2023,75-84,8329.543,10259.862,18589.403
United States,2023,85+,2395.125,3999.53,6394.655
United States,2024,18-24,16361.688,15359.59,31721.277
United States,2024,25-34,24270.607,22668.792,46939.399
United States,2024,35-44,24168.086,22757.04,46925.126
United States,2024,45-54,21352.825,20505.021,41857.845
United States,2024,55-64,21267.978,21251.727,42519.706
United States,2024,65-74,17112.588,18653.125,35765.712
United States,2024,75-84,8801.375,10779.386,19580.759
United States,2024,85+,2475.515,4108.613,6584.126
United States,2025,18-24,16689.342,15690.366,32379.707
United States,2025,25-34,24108.732,22500.677,46609.407
United States,2025,35-44,24387.973,22935.414,47323.388
United States,2025,45-54,21416.918,20545.484,41962.402
United States,2025,55-64,21152.071,21102.516,42254.587
United States,2025,65-74,17539.082,19041.385,36580.47
United States,2025,75-84,9249.546,11264.061,20513.608
United States,2025,85+,2543.904,4216.402,6760.309
United States,2026,18-24,16979.373,15983.649,32963.022
United States,2026,25-34,23971.143,22358.811,46329.952
United States,2026,35-44,24574.493,23085.839,47660.33
United States,2026,45-54,21507.477,20606.421,42113.899
United States,2026,55-64,21028.979,20943.208,41972.186
United States,2026,65-74,17950.354,19409.462,37359.818
United States,2026,75-84,9678.145,11740.354,21418.498
United States,2026,85+,2635.456,4342.95,6978.406
Uruguay,2020,18-24,179.079,171.979,351.059
Uruguay,2020,25-34,247.467,238.756,486.221
Uruguay,2020,35-44,220.723,222.248,442.97
Uruguay,2020,45-54,203.856,208.627,412.484
Uruguay,2020,55-64,175.335,192.796,368.132
Uruguay,2020,65-74,117.569,149.364,266.936
Uruguay,2020,75-84,65.741,107.531,173.273
Uruguay,2020,85+,20.191,60.524,80.712
Uruguay,2021,18-24,177.268,170.134,347.402
Uruguay,2021,25-34,250.027,241.469,491.496
Uruguay,2021,35-44,219.554,220.1,439.652
Uruguay,2021,45-54,206.598,211.258,417.853
Uruguay,2021,55-64,177.208,194.229,371.436
Uruguay,2021,65-74,119.293,151.133,270.423
Uruguay,2021,75-84,65.5,107.346,172.845
Uruguay,2021,85+,20.685,61.995,82.675
Uruguay,2022,18-24,175.237,168.089,343.325
Uruguay,2022,25-34,251.857,243.534,495.391
Uruguay,2022,35-44,219.179,218.666,437.847
Uruguay,2022,45-54,209.085,213.82,422.908
Uruguay,2022,55-64,178.398,195.041,373.443
Uruguay,2022,65-74,120.775,152.779,273.556
Uruguay,2022,75-84,64.999,106.993,171.991
Uruguay,2022,85+,20.876,63.018,83.887
Uruguay,2023,18-24,173.444,166.336,339.781
Uruguay,2023,25-34,252.835,244.669,497.506
Uruguay,2023,35-44,219.991,218.408,438.401
Uruguay,2023,45-54,211.302,216.214,427.516
Uruguay,2023,55-64,179.565,195.595,375.16
Uruguay,2023,65-74,122.983,154.99,277.975
Uruguay,2023,75-84,65.042,107.086,172.126
Uruguay,2023,85+,21.265,64.388,85.65
Uruguay,2024,18-24,171.86,164.806,336.667
Uruguay,2024,25-34,253.196,245.122,498.317
Uruguay,2024,35-44,221.878,219.23,441.11
Uruguay,2024,45-54,213.024,218.165,431.192
Uruguay,2024,55-64,180.689,195.988,376.679
Uruguay,2024,65-74,125.7,157.76,283.462
Uruguay,2024,75-84,65.433,107.375,172.807
Uruguay,2024,85+,21.686,65.436,87.114
Uruguay,2025,18-24,170.333,163.333,333.665
Uruguay,2025,25-34,253.103,245.125,498.226
Uruguay,2025,35-44,224.786,221.077,445.862
Uruguay,2025,45-54,213.868,219.311,433.179
Uruguay,2025,55-64,181.681,196.212,377.89
Uruguay,2025,65-74,128.461,160.604,289.061
Uruguay,2025,75-84,66.043,107.908,173.953
Uruguay,2025,85+,22.009,66.07,88.078
Uruguay,2026,18-24,168.998,162.04,331.037
Uruguay,2026,25-34,252.504,244.627,497.132
Uruguay,2026,35-44,228.227,223.539,451.765
Uruguay,2026,45-54,214.117,219.973,434.092
Uruguay,2026,55-64,182.549,196.166,378.716
Uruguay,2026,65-74,131.266,163.378,294.642
Uruguay,2026,75-84,66.936,108.802,175.739
Uruguay,2026,85+,22.281,66.61,88.889
Uzbekistan,2020,18-24,1907.857,1818.305,3726.163
Uzbekistan,2020,25-34,3111.57,2964.908,6076.477
Uzbekistan,2020,35-44,2317.864,2239.512,4557.373
Uzbekistan,2020,45-54,1696.453,1698.375,3394.827
Uzbekistan,2020,55-64,1224.863,1334.207,2559.074
Uzbekistan,2020,65-74,526.432,667.106,1193.541
Uzbekistan,2020,75-84,175.454,300.736,476.194
Uzbekistan,2020,85+,32.356,80.901,113.253
Uzbekistan,2021,18-24,1854.555,1767.269,3621.824
Uzbekistan,2021,25-34,3113.731,2967.111,6080.842
Uzbekistan,2021,35-44,2408.168,2324.27,4732.433
Uzbekistan,2021,45-54,1726.499,1725.731,3452.229
Uzbekistan,2021,55-64,1267.33,1375.553,2642.883
Uzbekistan,2021,65-74,558.944,711.935,1270.881
Uzbekistan,2021,75-84,171.857,292.495,464.352
Uzbekistan,2021,85+,32.009,85.348,117.357
Uzbekistan,2022,18-24,1815.44,1729.343,3544.784
Uzbekistan,2022,25-34,3096.383,2951.589,6047.972
Uzbekistan,2022,35-44,2502.044,2412.813,4914.855
Uzbekistan,2022,45-54,1760.622,1757.384,3518.007
Uzbekistan,2022,55-64,1304.783,1411.398,2716.18
Uzbekistan,2022,65-74,594.868,758.997,1353.867
Uzbekistan,2022,75-84,171.291,287.809,459.099
Uzbekistan,2022,85+,32.85,91.537,124.385
Uzbekistan,2023,18-24,1794.65,1708.635,3503.285
Uzbekistan,2023,25-34,3066.043,2924.199,5990.238
Uzbekistan,2023,35-44,2591.667,2497.75,5089.414
Uzbekistan,2023,45-54,1798.611,1792.775,3591.388
Uzbekistan,2023,55-64,1335.723,1441.369,2777.094
Uzbekistan,2023,65-74,632.91,808.092,1441.006
Uzbekistan,2023,75-84,173.384,287.468,460.851
Uzbekistan,2023,85+,33.365,95.192,128.558
Uzbekistan,2024,18-24,1791.16,1704.324,3495.483
Uzbekistan,2024,25-34,3026.046,2888.169,5914.214
Uzbekistan,2024,35-44,2673.719,2575.846,5249.566
Uzbekistan,2024,45-54,1841.732,1833.12,3674.854
Uzbekistan,2024,55-64,1360.71,1465.208,2825.918
Uzbekistan,2024,65-74,673.827,858.063,1531.889
Uzbekistan,2024,75-84,178.063,292.852,470.915
Uzbekistan,2024,85+,33.689,95.954,129.645
Uzbekistan,2025,18-24,1811.875,1723.122,3534.997
Uzbekistan,2025,25-34,2971.995,2838.996,5810.989
Uzbekistan,2025,35-44,2753.256,2651.6,5404.855
Uzbekistan,2025,45-54,1889.351,1878.104,3767.455
Uzbekistan,2025,55-64,1382.691,1485.07,2867.759
Uzbekistan,2025,65-74,714.983,905.947,1620.929
Uzbekistan,2025,75-84,188.208,308.308,496.519
Uzbekistan,2025,85+,34.488,96.954,131.44
Uzbekistan,2026,18-24,1859.006,1766.627,3625.633
Uzbekistan,2026,25-34,2900.96,2773.513,5674.473
Uzbekistan,2026,35-44,2836.433,2730.796,5567.23
Uzbekistan,2026,45-54,1940.052,1926.156,3866.209
Uzbekistan,2026,55-64,1402.842,1502.82,2905.662
Uzbekistan,2026,65-74,755.327,953.024,1708.351
Uzbekistan,2026,75-84,202.713,330.27,532.981
Uzbekistan,2026,85+,35.083,96.893,131.974
Venezuela,2020,18-24,1592.139,1482.969,3075.11
Venezuela,2020,25-34,1933.246,1922.537,3855.779
Venezuela,2020,35-44,1820.205,1913.917,3734.119
Venezuela,2020,45-54,1592.605,1697.588,3290.194
Venezuela,2020,55-64,1244.656,1372.905,2617.56
Venezuela,2020,65-74,688.283,840.257,1528.539
Venezuela,2020,75-84,278.879,408.859,687.737
Venezuela,2020,85+,42.481,92.168,134.649
Venezuela,2021,18-24,1600.613,1485.452,3086.065
Venezuela,2021,25-34,1868.814,1846.432,3715.246
Venezuela,2021,35-44,1794.677,1890.22,3684.896
Venezuela,2021,45-54,1593.207,1703.366,3296.576
Venezuela,2021,55-64,1264.679,1397.92,2662.599
Venezuela,2021,65-74,714.478,875.13,1589.606
Venezuela,2021,75-84,287.366,422.784,710.151
Venezuela,2021,85+,43.516,94.096,137.61
Venezuela,2022,18-24,1637.12,1520.238,3157.36
Venezuela,2022,25-34,1835.484,1800.541,3636.027
Venezuela,2022,35-44,1780.995,1876.401,3657.397
Venezuela,2022,45-54,1599.493,1713.782,3313.276
Venezuela,2022,55-64,1285.34,1422.419,2707.757
Venezuela,2022,65-74,744.319,912.56,1656.879
Venezuela,2022,75-84,296.904,437.876,734.776
Venezuela,2022,85+,45.526,96.923,142.448
Venezuela,2023,18-24,1689.469,1574.393,3263.86
Venezuela,2023,25-34,1825.007,1777.072,3602.079
Venezuela,2023,35-44,1773.06,1866.465,3639.529
Venezuela,2023,45-54,1610.008,1727.272,3337.281
Venezuela,2023,55-64,1306.114,1446.192,2752.305
Venezuela,2023,65-74,777.582,952.932,1730.514
Venezuela,2023,75-84,307.28,454.058,761.342
Venezuela,2023,85+,48.232,101.395,149.626
Venezuela,2024,18-24,1745.651,1635.326,3380.974
Venezuela,2024,25-34,1826.455,1765.608,3592.065
Venezuela,2024,35-44,1764.197,1853.821,3618.022
Venezuela,2024,45-54,1620.841,1740.69,3361.53
Venezuela,2024,55-64,1325.035,1467.938,2792.972
Venezuela,2024,65-74,810.343,992.446,1802.789
Venezuela,2024,75-84,318.628,471.084,789.71
Venezuela,2024,85+,51.021,105.914,156.935
Venezuela,2025,18-24,1798.282,1695.321,3493.604
Venezuela,2025,25-34,1838.84,1766.263,3605.101
Venezuela,2025,35-44,1754.077,1837.497,3591.573
Venezuela,2025,45-54,1631.145,1753.522,3384.666
Venezuela,2025,55-64,1342.545,1488.008,2830.557
Venezuela,2025,65-74,841.737,1030.117,1871.853
Venezuela,2025,75-84,331.147,489.345,820.49
Venezuela,2025,85+,53.935,110.62,164.554
Venezuela,2026,18-24,1840.142,1746.263,3586.405
Venezuela,2026,25-34,1864.103,1782.126,3646.229
Venezuela,2026,35-44,1742.798,1817.549,3560.345
Venezuela,2026,45-54,1640.257,1765.244,3405.501
Venezuela,2026,55-64,1358.64,1506.553,2865.195
Venezuela,2026,65-74,872.154,1066.549,1938.704
Venezuela,2026,75-84,344.398,508.929,853.33
Venezuela,2026,85+,56.839,115.58,172.419
Yemen,2020,18-24,2462.098,2375.881,4837.977
Yemen,2020,25-34,2982.719,2908.211,5890.929
Yemen,2020,35-44,1935.73,1874.196,3809.927
Yemen,2020,45-54,1097.101,1093.345,2190.446
Yemen,2020,55-64,578.663,623.499,1202.163
Yemen,2020,65-74,276.283,338.61,614.894
Yemen,2020,75-84,109.87,155.916,265.783
Yemen,2020,85+,14.005,25.534,39.539
Yemen,2021,18-24,2499.393,2410.3,4909.694
Yemen,2021,25-34,3034.067,2964.621,5998.689
Yemen,2021,35-44,2025.693,1966.544,3992.236
Yemen,2021,45-54,1147.017,1141.789,2288.803
Yemen,2021,55-64,606.475,652.731,1259.205
Yemen,2021,65-74,280.762,344.78,625.54
Yemen,2021,75-84,111.446,159.146,270.598
Yemen,2021,85+,13.836,25.551,39.384
Yemen,2022,18-24,2555.153,2461.655,5016.812
Yemen,2022,25-34,3083.539,3016.86,6100.397
Yemen,2022,35-44,2120.908,2064.207,4185.114
Yemen,2022,45-54,1201.551,1194.134,2395.682
Yemen,2022,55-64,637.54,684.322,1321.863
Yemen,2022,65-74,287.725,352.698,640.424
Yemen,2022,75-84,113.82,162.787,276.606
Yemen,2022,85+,14.154,25.953,40.104
Yemen,2023,18-24,2619.976,2521.062,5141.037
Yemen,2023,25-34,3139.33,3071.871,6211.203
Yemen,2023,35-44,2222.34,2167.033,4389.372
Yemen,2023,45-54,1262.541,1251.71,2514.252
Yemen,2023,55-64,672.379,718.857,1391.238
Yemen,2023,65-74,298.269,364.099,662.368
Yemen,2023,75-84,116.62,166.761,283.387
Yemen,2023,85+,14.901,27.084,41.981
Yemen,2024,18-24,2686.678,2582.63,5269.308
Yemen,2024,25-34,3196.032,3125.867,6321.897
Yemen,2024,35-44,2324.308,2270.019,4594.326
Yemen,2024,45-54,1329.795,1314.968,2644.762
Yemen,2024,55-64,709.471,755.196,1464.666
Yemen,2024,65-74,311.837,378.867,690.709
Yemen,2024,75-84,119.014,170.012,289.029
Yemen,2024,85+,15.754,28.446,44.198
Yemen,2025,18-24,2752.829,2644.307,5397.136
Yemen,2025,25-34,3253.099,3178.783,6431.88
Yemen,2025,35-44,2424.538,2371.377,4795.915
Yemen,2025,45-54,1402.712,1383.894,2786.606
Yemen,2025,55-64,748.291,793.025,1541.314
Yemen,2025,65-74,327.991,396.46,724.451
Yemen,2025,75-84,120.402,172.123,292.524
Yemen,2025,85+,16.565,29.757,46.319
Yemen,2026,18-24,2818.945,2706.547,5525.493
Yemen,2026,25-34,3307.857,3228.515,6536.373
Yemen,2026,35-44,2523.283,2471.514,4994.799
Yemen,2026,45-54,1479.847,1457.431,2937.283
Yemen,2026,55-64,788.825,832.412,1621.24
Yemen,2026,65-74,346.024,416.064,762.089
Yemen,2026,75-84,121.442,173.947,295.39
Yemen,2026,85+,17.338,31.025,48.36
Zimbabwe,2020,18-24,959.642,1034.568,1994.213
Zimbabwe,2020,25-34,936.687,1125.931,2062.615
Zimbabwe,2020,35-44,833.913,1064.711,1898.622
Zimbabwe,2020,45-54,342.24,496.594,838.835
Zimbabwe,2020,55-64,233.581,304.907,538.485
Zimbabwe,2020,65-74,168.639,228.736,397.379
Zimbabwe,2020,75-84,51.69,77.752,129.442
Zimbabwe,2020,85+,9.559,19.748,29.303
Zimbabwe,2021,18-24,1012.94,1078.364,2091.305
Zimbabwe,2021,25-34,916.955,1097.612,2014.568
Zimbabwe,2021,35-44,876.331,1103.053,1979.384
Zimbabwe,2021,45-54,362.943,537.72,900.663
Zimbabwe,2021,55-64,231.59,302.118,533.712
Zimbabwe,2021,65-74,171.175,236.175,407.35
Zimbabwe,2021,75-84,52.466,80.545,133.012
Zimbabwe,2021,85+,9.079,18.944,28.022
Zimbabwe,2022,18-24,1064.1,1118.159,2182.259
Zimbabwe,2022,25-34,912.692,1087.771,2000.465
Zimbabwe,2022,35-44,899.201,1120.678,2019.879
Zimbabwe,2022,45-54,386.688,579.764,966.451
Zimbabwe,2022,55-64,229.49,300.084,529.576
Zimbabwe,2022,65-74,173.124,242.454,415.578
Zimbabwe,2022,75-84,53.447,83.437,136.883
Zimbabwe,2022,85+,8.855,18.498,27.349
Zimbabwe,2023,18-24,1108.819,1150.222,2259.044
